,製品番号,日付,在庫数,通常入庫,調整入庫,調整出庫,受注番号,得意先,受注日,納期,納品日,受注本数,納品本数,残納品数,納期と受注日の差,遅延日数,分納Flag,受注Flag,納品日と受注日の差,前日在庫,在庫/受注量比,優先度,発注点,代替製品コード
0,120003002004,2021-01-01,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
1,120003002004,2021-01-02,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
2,120003002004,2021-01-03,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
3,120003002004,2021-01-04,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
4,120003002004,2021-01-05,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
5,120003002004,2021-01-06,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
6,120003002004,2021-01-07,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
7,120003002004,2021-01-08,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
8,120003002004,2021-01-09,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
9,120003002004,2021-01-10,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
10,120003002004,2021-01-11,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
11,120003002004,2021-01-12,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
12,120003002004,2021-01-13,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
13,120003002004,2021-01-14,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
14,120003002004,2021-01-15,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
15,120003002004,2021-01-16,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
16,120003002004,2021-01-17,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
17,120003002004,2021-01-18,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
18,120003002004,2021-01-19,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
19,120003002004,2021-01-20,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
20,120003002004,2021-01-21,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
21,120003002004,2021-01-22,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
22,120003002004,2021-01-23,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
23,120003002004,2021-01-24,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
24,120003002004,2021-01-25,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
25,120003002004,2021-01-26,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
26,120003002004,2021-01-27,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
27,120003002004,2021-01-28,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
28,120003002004,2021-01-29,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
29,120003002004,2021-01-30,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
30,120003002004,2021-01-31,383819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,383819,,2,300000,
31,120003002004,2021-02-01,363819,0.0,0.0,0.0,J211-00349,1107.0,2021-01-29,2021-02-01,2021-02-01,20000.0,20000.0,0.0,3.0,0.0,False,True,3.0,383819,19.19095,2,300000,
32,120003002004,2021-02-02,363819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,363819,,2,300000,
33,120003002004,2021-02-03,362819,0.0,0.0,0.0,J212-00045,1005.0,2021-02-02,2021-02-03,2021-02-03,1000.0,1000.0,0.0,1.0,0.0,False,True,1.0,363819,363.819,2,300000,
34,120003002004,2021-02-03,360819,0.0,0.0,0.0,J212-00039,1005.0,2021-02-02,2021-02-03,2021-02-02,2000.0,2000.0,0.0,1.0,-1.0,False,True,0.0,362819,181.4095,2,300000,
35,120003002004,2021-02-04,360819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,360819,,2,300000,
36,120003002004,2021-02-05,360819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,360819,,2,300000,
37,120003002004,2021-02-06,360819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,360819,,2,300000,
38,120003002004,2021-02-07,360819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,360819,,2,300000,
39,120003002004,2021-02-08,360819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,360819,,2,300000,
40,120003002004,2021-02-09,350819,0.0,0.0,0.0,J212-00131,3621.0,2021-02-08,2021-02-09,2021-02-09,10000.0,10000.0,0.0,1.0,0.0,False,True,1.0,360819,36.0819,2,300000,
41,120003002004,2021-02-09,330819,0.0,0.0,0.0,J212-00131,3621.0,2021-02-08,2021-02-09,2021-02-09,20000.0,20000.0,0.0,1.0,0.0,False,True,1.0,350819,17.54095,2,300000,
42,120003002004,2021-02-10,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
43,120003002004,2021-02-11,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
44,120003002004,2021-02-12,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
45,120003002004,2021-02-13,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
46,120003002004,2021-02-14,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
47,120003002004,2021-02-15,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
48,120003002004,2021-02-16,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
49,120003002004,2021-02-17,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
50,120003002004,2021-02-18,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
51,120003002004,2021-02-19,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
52,120003002004,2021-02-20,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
53,120003002004,2021-02-21,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
54,120003002004,2021-02-22,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
55,120003002004,2021-02-23,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
56,120003002004,2021-02-24,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
57,120003002004,2021-02-25,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
58,120003002004,2021-02-26,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
59,120003002004,2021-02-27,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
60,120003002004,2021-02-28,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
61,120003002004,2021-03-01,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
62,120003002004,2021-03-02,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
63,120003002004,2021-03-03,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
64,120003002004,2021-03-04,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
65,120003002004,2021-03-05,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
66,120003002004,2021-03-06,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
67,120003002004,2021-03-07,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
68,120003002004,2021-03-08,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
69,120003002004,2021-03-09,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
70,120003002004,2021-03-10,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
71,120003002004,2021-03-11,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
72,120003002004,2021-03-12,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
73,120003002004,2021-03-13,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
74,120003002004,2021-03-14,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
75,120003002004,2021-03-15,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
76,120003002004,2021-03-16,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
77,120003002004,2021-03-17,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
78,120003002004,2021-03-18,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
79,120003002004,2021-03-19,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
80,120003002004,2021-03-20,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
81,120003002004,2021-03-21,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
82,120003002004,2021-03-22,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
83,120003002004,2021-03-23,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
84,120003002004,2021-03-24,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
85,120003002004,2021-03-25,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
86,120003002004,2021-03-26,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
87,120003002004,2021-03-27,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
88,120003002004,2021-03-28,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
89,120003002004,2021-03-29,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
90,120003002004,2021-03-30,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
91,120003002004,2021-03-31,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
92,120003002004,2021-04-01,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
93,120003002004,2021-04-02,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
94,120003002004,2021-04-03,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
95,120003002004,2021-04-04,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
96,120003002004,2021-04-05,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
97,120003002004,2021-04-06,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
98,120003002004,2021-04-07,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
99,120003002004,2021-04-08,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
100,120003002004,2021-04-09,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
101,120003002004,2021-04-10,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
102,120003002004,2021-04-11,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
103,120003002004,2021-04-12,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
104,120003002004,2021-04-13,330819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,330819,,2,300000,
105,120003002004,2021-04-14,310819,0.0,0.0,0.0,J214-00162,1107.0,2021-04-13,2021-04-14,2021-04-14,20000.0,20000.0,0.0,1.0,0.0,False,True,1.0,330819,16.54095,2,300000,
106,120003002004,2021-04-15,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
107,120003002004,2021-04-16,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
108,120003002004,2021-04-17,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
109,120003002004,2021-04-18,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
110,120003002004,2021-04-19,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
111,120003002004,2021-04-20,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
112,120003002004,2021-04-21,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
113,120003002004,2021-04-22,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
114,120003002004,2021-04-23,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
115,120003002004,2021-04-24,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
116,120003002004,2021-04-25,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
117,120003002004,2021-04-26,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
118,120003002004,2021-04-27,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
119,120003002004,2021-04-28,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
120,120003002004,2021-04-29,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
121,120003002004,2021-04-30,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
122,120003002004,2021-05-01,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
123,120003002004,2021-05-02,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
124,120003002004,2021-05-03,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
125,120003002004,2021-05-04,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
126,120003002004,2021-05-05,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
127,120003002004,2021-05-06,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
128,120003002004,2021-05-07,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
129,120003002004,2021-05-08,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
130,120003002004,2021-05-09,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
131,120003002004,2021-05-10,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
132,120003002004,2021-05-11,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
133,120003002004,2021-05-12,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
134,120003002004,2021-05-13,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
135,120003002004,2021-05-14,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
136,120003002004,2021-05-15,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
137,120003002004,2021-05-16,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
138,120003002004,2021-05-17,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
139,120003002004,2021-05-18,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
140,120003002004,2021-05-19,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
141,120003002004,2021-05-20,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
142,120003002004,2021-05-21,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
143,120003002004,2021-05-22,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
144,120003002004,2021-05-23,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
145,120003002004,2021-05-24,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
146,120003002004,2021-05-25,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
147,120003002004,2021-05-26,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
148,120003002004,2021-05-27,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
149,120003002004,2021-05-28,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
150,120003002004,2021-05-29,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
151,120003002004,2021-05-30,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
152,120003002004,2021-05-31,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
153,120003002004,2021-06-01,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
154,120003002004,2021-06-02,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
155,120003002004,2021-06-03,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
156,120003002004,2021-06-04,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
157,120003002004,2021-06-05,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
158,120003002004,2021-06-06,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
159,120003002004,2021-06-07,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
160,120003002004,2021-06-08,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
161,120003002004,2021-06-09,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
162,120003002004,2021-06-10,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
163,120003002004,2021-06-11,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
164,120003002004,2021-06-12,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
165,120003002004,2021-06-13,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
166,120003002004,2021-06-14,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
167,120003002004,2021-06-15,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
168,120003002004,2021-06-16,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
169,120003002004,2021-06-17,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
170,120003002004,2021-06-18,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
171,120003002004,2021-06-19,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
172,120003002004,2021-06-20,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
173,120003002004,2021-06-21,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
174,120003002004,2021-06-22,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
175,120003002004,2021-06-23,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
176,120003002004,2021-06-24,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
177,120003002004,2021-06-25,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
178,120003002004,2021-06-26,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
179,120003002004,2021-06-27,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
180,120003002004,2021-06-28,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
181,120003002004,2021-06-29,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
182,120003002004,2021-06-30,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
183,120003002004,2021-07-01,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
184,120003002004,2021-07-02,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
185,120003002004,2021-07-03,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
186,120003002004,2021-07-04,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
187,120003002004,2021-07-05,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
188,120003002004,2021-07-06,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
189,120003002004,2021-07-07,310819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,310819,,2,300000,
190,120003002004,2021-07-08,290819,0.0,0.0,0.0,J217-00126,1107.0,2021-07-08,2021-07-08,2021-07-08,20000.0,20000.0,0.0,0.0,0.0,False,True,0.0,310819,15.54095,2,300000,
191,120003002004,2021-07-09,290819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,290819,,2,300000,
192,120003002004,2021-07-10,290819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,290819,,2,300000,
193,120003002004,2021-07-11,290819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,290819,,2,300000,
194,120003002004,2021-07-12,290819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,290819,,2,300000,
195,120003002004,2021-07-13,290819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,290819,,2,300000,
196,120003002004,2021-07-14,290819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,290819,,2,300000,
197,120003002004,2021-07-15,270819,0.0,0.0,0.0,J217-00207,1107.0,2021-07-14,2021-07-15,2021-07-15,20000.0,20000.0,0.0,1.0,0.0,False,True,1.0,290819,14.54095,2,300000,
198,120003002004,2021-07-16,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
199,120003002004,2021-07-17,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
200,120003002004,2021-07-18,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
201,120003002004,2021-07-19,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
202,120003002004,2021-07-20,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
203,120003002004,2021-07-21,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
204,120003002004,2021-07-22,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
205,120003002004,2021-07-23,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
206,120003002004,2021-07-24,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
207,120003002004,2021-07-25,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
208,120003002004,2021-07-26,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
209,120003002004,2021-07-27,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
210,120003002004,2021-07-28,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
211,120003002004,2021-07-29,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
212,120003002004,2021-07-30,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
213,120003002004,2021-07-31,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
214,120003002004,2021-08-01,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
215,120003002004,2021-08-02,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
216,120003002004,2021-08-03,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
217,120003002004,2021-08-04,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
218,120003002004,2021-08-05,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
219,120003002004,2021-08-06,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
220,120003002004,2021-08-07,270819,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,270819,,2,300000,
